trial,alpha,alg,group,t,t-inv
46,0.1,lila,7.0,801.0,101.0
47,0.1,eval,13.0,54.0,101.0
47,0.1,eval,24.0,71.0,101.0
47,0.1,eval,7.0,1735.0,468.0
47,0.1,sprt,13.0,1123.0,299.0
47,0.1,sprt,24.0,1532.0,577.0
47,0.1,sprt,7.0,2363.0,1261.0
47,0.1,lilt,13.0,81.0,101.0
47,0.1,lilt,24.0,299.0,101.0
47,0.1,lilt,7.0,2002.0,101.0
47,0.1,lila,13.0,101.0,101.0
47,0.1,lila,24.0,101.0,101.0
47,0.1,lila,7.0,1402.0,101.0
48,0.1,eval,13.0,306.0,101.0
48,0.1,eval,24.0,626.0,421.0
48,0.1,eval,7.0,730.0,296.0
48,0.1,sprt,13.0,1041.0,519.0
48,0.1,sprt,24.0,1776.0,843.0
48,0.1,sprt,7.0,2051.0,723.0
48,0.1,lilt,13.0,499.0,101.0
48,0.1,lilt,24.0,1173.0,101.0
48,0.1,lilt,7.0,1721.0,101.0
48,0.1,lila,13.0,288.0,101.0
48,0.1,lila,24.0,626.0,101.0
48,0.1,lila,7.0,716.0,101.0
49,0.1,eval,13.0,99.0,101.0
49,0.1,eval,24.0,436.0,279.0
49,0.1,eval,7.0,1299.0,890.0
49,0.1,sprt,13.0,1015.0,442.0
49,0.1,sprt,24.0,1480.0,614.0
49,0.1,sprt,7.0,2536.0,966.0
49,0.1,lilt,13.0,393.0,101.0
49,0.1,lilt,24.0,701.0,101.0
49,0.1,lilt,7.0,2207.0,101.0
49,0.1,lila,13.0,101.0,101.0
49,0.1,lila,24.0,437.0,101.0
49,0.1,lila,7.0,1220.0,101.0
